Accession,ID,Assay name,Assay title,Target of assay,Target gene symbol,Biosample summary,Biosample term name,Description,Lab,Project,Status,Files,Related series,Biosample accession,Biological replicate,Technical replicate,Linked antibody,Organism,Life stage,Biosample age,Biosample treatment,Biosample treatment ontology ID,Biosample treatment concentration,Biosample treatment concentration units,Biosample treatment duration,Biosample treatment duration units,Synchronization,Post-synchronization time,Post-synchronization time units,Replicates,Perturbed,Biosample type,Tissue/cell types
ENCSR884MCZ,/experiments/ENCSR884MCZ/,DNase-seq,DNase-seq,NA,NA,right kidney female embryo (98 days),right kidney,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF939CYE/,/files/ENCFF367ZUC/,/files/ENCFF717QSC/,/files/ENCFF863HXB/,/files/ENCFF180EQS/,/files/ENCFF849RPV/,/files/ENCFF210PZJ/,/files/ENCFF286LLG/,/files/ENCFF964RLE/,/files/ENCFF402ZYY/,/files/ENCFF591NAW/,/files/ENCFF913XMP/,/files/ENCFF978APU/,/files/ENCFF736ACA/,/files/ENCFF376JOV/,/files/ENCFF599QTC/,/files/ENCFF002LQH/,/files/ENCFF970EGZ/,/files/ENCFF337KZM/,/files/ENCFF073OXD/,/files/ENCFF854SMZ/,/files/ENCFF680PCL/,/files/ENCFF829EED/,/files/ENCFF533KEN/,/files/ENCFF614MII/,/files/ENCFF759AQQ/,/files/ENCFF714SRF/,/files/ENCFF125FSL/,/files/ENCFF237WAF/,/files/ENCFF446FKD/,/files/ENCFF684GRT/,/files/ENCFF723ILA/,/files/ENCFF297BCO/,/files/ENCFF471MBF/,/files/ENCFF662ZSK/,/files/ENCFF485GGF/,/files/ENCFF274NGA/,/files/ENCFF500GZK/",NA,ENCBS836CTT,1,4,NA,Homo sapiens,embryonic,98 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/5f177471-695d-4ad0-8df6-28cda9c9e77c/,FALSE,tissue,Kidney
ENCSR887BNC,/experiments/ENCSR887BNC/,DNase-seq,DNase-seq,NA,NA,right renal cortex interstitium male embryo (120 days),right renal cortex interstitium,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF182YRL/,/files/ENCFF495EQE/,/files/ENCFF883JEC/,/files/ENCFF679KTB/,/files/ENCFF296UPA/,/files/ENCFF878BMG/,/files/ENCFF212UAE/,/files/ENCFF108GEI/,/files/ENCFF865PDK/,/files/ENCFF350QPH/,/files/ENCFF391HSJ/,/files/ENCFF855JXV/,/files/ENCFF659KRI/,/files/ENCFF215LJE/,/files/ENCFF886LAG/,/files/ENCFF967ZNC/,/files/ENCFF563BKX/,/files/ENCFF198WIN/,/files/ENCFF609VAF/,/files/ENCFF952DIQ/,/files/ENCFF337PCC/,/files/ENCFF467NHB/,/files/ENCFF623FVU/,/files/ENCFF731SVS/,/files/ENCFF967YWH/,/files/ENCFF596RFA/,/files/ENCFF895TDG/,/files/ENCFF613FIB/,/files/ENCFF131MNS/,/files/ENCFF810ATK/,/files/ENCFF104TIW/,/files/ENCFF744UAR/,/files/ENCFF607OBV/,/files/ENCFF569TBC/,/files/ENCFF059TKF/,/files/ENCFF015JWN/,/files/ENCFF812GTU/,/files/ENCFF300WFS/",NA,ENCBS183TBX,1,2,NA,Homo sapiens,embryonic,120 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/f8c84028-530f-43d2-8fe7-efae94b9e1e1/,FALSE,tissue,Kidney
ENCSR888GBS,/experiments/ENCSR888GBS/,DNase-seq,DNase-seq,NA,NA,muscle of arm male embryo (96 days),muscle of arm,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF583QFJ/,/files/ENCFF292QLQ/,/files/ENCFF994YDK/,/files/ENCFF131TKG/,/files/ENCFF406KIX/,/files/ENCFF810JVJ/,/files/ENCFF564ATY/,/files/ENCFF996VLV/,/files/ENCFF453TPG/,/files/ENCFF022HMB/,/files/ENCFF317BCY/,/files/ENCFF607AYQ/,/files/ENCFF225GDA/,/files/ENCFF285WNV/,/files/ENCFF963FTR/,/files/ENCFF888ROW/,/files/ENCFF186EHG/,/files/ENCFF440DXT/,/files/ENCFF901XEJ/,/files/ENCFF485NAD/,/files/ENCFF372WKE/,/files/ENCFF321YWM/,/files/ENCFF525IUH/,/files/ENCFF588RVG/,/files/ENCFF868KCX/,/files/ENCFF259GAI/,/files/ENCFF813JFB/,/files/ENCFF158IRO/,/files/ENCFF022SPP/,/files/ENCFF652KSC/,/files/ENCFF197YRD/,/files/ENCFF560XJK/,/files/ENCFF499OHP/,/files/ENCFF449TFC/,/files/ENCFF696ZBX/,/files/ENCFF885JLD/,/files/ENCFF818RVR/,/files/ENCFF778ZPZ/",NA,ENCBS655AMM,1,2,NA,Homo sapiens,embryonic,96 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/f0a80567-d57d-4493-b498-52219195dd9b/,FALSE,tissue,Muscle
ENCSR888UPQ,/experiments/ENCSR888UPQ/,DNase-seq,DNase-seq,NA,NA,thymus male embryo (108 days),thymus,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF568AGT/,/files/ENCFF450XYY/,/files/ENCFF633GQX/,/files/ENCFF647WDK/,/files/ENCFF067OEU/,/files/ENCFF420BHP/,/files/ENCFF806WGG/,/files/ENCFF947RDC/,/files/ENCFF740CRD/,/files/ENCFF115WFE/,/files/ENCFF632SVH/,/files/ENCFF702CZA/,/files/ENCFF714BGJ/,/files/ENCFF045CON/,/files/ENCFF416BAM/,/files/ENCFF025BYG/,/files/ENCFF664VBS/,/files/ENCFF872RUK/,/files/ENCFF898GOT/,/files/ENCFF104VLJ/,/files/ENCFF145OUR/,/files/ENCFF032QRL/,/files/ENCFF567XPZ/,/files/ENCFF945UEE/,/files/ENCFF398ZUP/,/files/ENCFF576ISP/,/files/ENCFF350RPE/,/files/ENCFF643NPJ/,/files/ENCFF977UYY/,/files/ENCFF900GYE/,/files/ENCFF851XLW/,/files/ENCFF536XHM/,/files/ENCFF487IUY/,/files/ENCFF319MXZ/,/files/ENCFF556VNG/,/files/ENCFF687RNV/,/files/ENCFF831NLE/,/files/ENCFF296LNK/",/reference-epigenomes/ENCSR920VBY/,ENCBS484BGT,1,2,NA,Homo sapiens,embryonic,108 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/ebd3ab08-7a47-49ef-ad67-0fd90c67299e/,FALSE,tissue,Immune
ENCSR891VOV,/experiments/ENCSR891VOV/,DNase-seq,DNase-seq,NA,NA,B cell female adult (34 years),B cell,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF459UMH/,/files/ENCFF994CWB/,/files/ENCFF829UTZ/,/files/ENCFF683KPP/,/files/ENCFF177VOU/,/files/ENCFF591NQM/,/files/ENCFF437WGA/,/files/ENCFF403PJS/,/files/ENCFF111DYJ/,/files/ENCFF603FFJ/,/files/ENCFF541ZNP/,/files/ENCFF431JPD/,/files/ENCFF722OSZ/,/files/ENCFF091HFI/,/files/ENCFF241QWI/,/files/ENCFF158VQA/,/files/ENCFF850HTF/,/files/ENCFF135TPK/,/files/ENCFF355LDD/,/files/ENCFF654IWG/,/files/ENCFF028GCX/,/files/ENCFF658NCD/,/files/ENCFF190GDD/,/files/ENCFF743UIL/,/files/ENCFF028OWR/,/files/ENCFF104EQW/,/files/ENCFF843JLF/,/files/ENCFF238LUI/,/files/ENCFF792NMO/,/files/ENCFF449DCN/,/files/ENCFF931KLL/,/files/ENCFF469VSO/,/files/ENCFF063OUM/,/files/ENCFF817ZNP/,/files/ENCFF957KRB/,/files/ENCFF968TTN/,/files/ENCFF803LDE/,/files/ENCFF626DZD/",NA,ENCBS727DXY,1,2,NA,Homo sapiens,adult,34 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/57d74f34-3212-40b6-b2ed-8023fc6bcdbf/,FALSE,primary cell,B cells
ENCSR909HFI,/experiments/ENCSR909HFI/,DNase-seq,DNase-seq,NA,NA,right lobe of liver female adult (53 years),right lobe of liver,NA,"John Stamatoyannopoulos, UW",ENCODE,released,"/files/ENCFF681HVU/,/files/ENCFF609THW/,/files/ENCFF217IKF/,/files/ENCFF887POG/,/files/ENCFF052IMH/,/files/ENCFF748SML/,/files/ENCFF032OQN/,/files/ENCFF341CQJ/,/files/ENCFF510DBA/,/files/ENCFF558OLX/,/files/ENCFF226IYB/,/files/ENCFF895NIQ/",/reference-epigenomes/ENCSR228KEB/,ENCBS129TCL,1,1,NA,Homo sapiens,adult,53 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/2104f1de-f547-42a9-89e3-41b7a9d7d531/,FALSE,tissue,Liver
ENCSR910OQF,/experiments/ENCSR910OQF/,DNase-seq,DNase-seq,NA,NA,spinal cord female embryo (59 days) and male embryo (72 days),spinal cord,DNase-seq on 59 day fetal female human spinal cord,"John Stamatoyannopoulos, UW",ENCODE,released,"/files/ENCFF002DZG/,/files/ENCFF002DZI/,/files/ENCFF002DZK/,/files/ENCFF002DZL/,/files/ENCFF002DZY/,/files/ENCFF002DZH/,/files/ENCFF002DZJ/,/files/ENCFF002DZM/,/files/ENCFF002DZN/,/files/ENCFF002EAL/,/files/ENCFF876ORT/,/files/ENCFF432VPE/,/files/ENCFF516OCH/,/files/ENCFF804SPK/,/files/ENCFF906XWY/,/files/ENCFF389UDN/,/files/ENCFF979BFG/,/files/ENCFF567IHC/,/files/ENCFF214JBN/,/files/ENCFF279CTV/,/files/ENCFF854VON/,/files/ENCFF502YEG/,/files/ENCFF141RNY/,/files/ENCFF637UJR/,/files/ENCFF283UQO/,/files/ENCFF013BIV/,/files/ENCFF186BIW/,/files/ENCFF677SWR/,/files/ENCFF509JPB/,/files/ENCFF645XFL/,/files/ENCFF565FTQ/,/files/ENCFF974UUD/,/files/ENCFF576XJY/,/files/ENCFF048HWY/,/files/ENCFF769ZVA/,/files/ENCFF782PZZ/,/files/ENCFF260IOW/,/files/ENCFF327BRB/,/files/ENCFF379ZXE/,/files/ENCFF244NGI/,/files/ENCFF294BZK/,/files/ENCFF807YKF/,/files/ENCFF996JUI/,/files/ENCFF062MKC/,/files/ENCFF960LLF/,/files/ENCFF696PGJ/,/files/ENCFF040RZP/,/files/ENCFF580RGQ/,/files/ENCFF424DTW/,/files/ENCFF326LBO/,/files/ENCFF423WCK/,/files/ENCFF893DKV/,/files/ENCFF197NBX/,/files/ENCFF405FGA/,/files/ENCFF356ZFE/,/files/ENCFF670LHQ/,/files/ENCFF611XPT/,/files/ENCFF536LEF/,/files/ENCFF421KIE/,/files/ENCFF323MYG/,/files/ENCFF922JYC/,/files/ENCFF457WPJ/,/files/ENCFF530OKY/,/files/ENCFF370CZR/,/files/ENCFF936LFC/,/files/ENCFF813JMT/,/files/ENCFF870YMR/,/files/ENCFF481BII/,/files/ENCFF853VJH/,/files/ENCFF921ETG/,/files/ENCFF160VXY/,/files/ENCFF836HZX/,/files/ENCFF853SSO/",NA,"ENCBS665NIQ,ENCBS144CBA",12,1,NA,Homo sapiens,embryonic,"59 days,72 days",NA,NA,NA,NA,NA,NA,NA,NA,NA,"/replicates/7e111ce0-0de3-419c-97a8-22249b0e2ede/,/replicates/70b8f279-13a3-456e-ae16-553acf50ced4/",FALSE,tissue,Spinal Cord
ENCSR911LTI,/experiments/ENCSR911LTI/,DNase-seq,DNase-seq,NA,NA,heart embryo (96 days),heart,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF710DJF/,/files/ENCFF957FLK/,/files/ENCFF911WSI/,/files/ENCFF771TOB/,/files/ENCFF144DNC/,/files/ENCFF018YLP/,/files/ENCFF506ARS/,/files/ENCFF358VDV/,/files/ENCFF167NGC/,/files/ENCFF369QYB/,/files/ENCFF486WGC/,/files/ENCFF620IJY/,/files/ENCFF419BSC/,/files/ENCFF891DMO/,/files/ENCFF782XPX/,/files/ENCFF663YXQ/,/files/ENCFF047PYB/,/files/ENCFF326YDP/,/files/ENCFF135JIT/,/files/ENCFF692VCH/,/files/ENCFF037IAM/,/files/ENCFF624XMA/,/files/ENCFF395PQP/,/files/ENCFF750DJO/,/files/ENCFF678MNQ/,/files/ENCFF831BUT/,/files/ENCFF333SOP/,/files/ENCFF719SHZ/,/files/ENCFF100KYG/,/files/ENCFF305CGH/,/files/ENCFF704RRD/,/files/ENCFF057FWF/,/files/ENCFF176HSL/,/files/ENCFF559XLA/,/files/ENCFF990XHQ/,/files/ENCFF279FRX/,/files/ENCFF626HEO/,/files/ENCFF326FWY/,/files/ENCFF077JIL/,/files/ENCFF007GQK/,/files/ENCFF893SVU/,/files/ENCFF423ZSB/,/files/ENCFF725MWB/,/files/ENCFF544SGF/,/files/ENCFF164XPV/,/files/ENCFF336YYU/,/files/ENCFF045HVB/,/files/ENCFF565ZJS/,/files/ENCFF577JSN/,/files/ENCFF269HSR/,/files/ENCFF289XIG/",NA,ENCBS114OIZ,1,2,NA,Homo sapiens,embryonic,96 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/70da23f7-a2ad-4fa1-a78d-896a9b964eb0/,FALSE,tissue,Heart
ENCSR911YVV,/experiments/ENCSR911YVV/,DNase-seq,DNase-seq,NA,NA,renal pelvis female embryo (89 days),renal pelvis,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF456ZHU/,/files/ENCFF972FGF/,/files/ENCFF056XBS/,/files/ENCFF850POO/,/files/ENCFF872UTD/,/files/ENCFF499JJR/,/files/ENCFF003RBA/,/files/ENCFF012SAA/,/files/ENCFF150BJI/,/files/ENCFF383XGU/,/files/ENCFF702WHC/,/files/ENCFF351KOX/,/files/ENCFF990QMR/,/files/ENCFF016VMU/,/files/ENCFF741FCS/,/files/ENCFF500LET/,/files/ENCFF843SUQ/,/files/ENCFF719ICX/,/files/ENCFF982PAZ/,/files/ENCFF970PWO/,/files/ENCFF827UCD/,/files/ENCFF743SNB/,/files/ENCFF382JTB/,/files/ENCFF079FQP/,/files/ENCFF640FXT/,/files/ENCFF734APY/,/files/ENCFF907AIO/,/files/ENCFF105SNJ/,/files/ENCFF471XLC/,/files/ENCFF753WCP/,/files/ENCFF126DDO/,/files/ENCFF142HCZ/,/files/ENCFF404UUF/,/files/ENCFF620EUN/,/files/ENCFF047DWA/,/files/ENCFF431GGD/,/files/ENCFF336VSS/,/files/ENCFF522WCI/",NA,ENCBS404JFE,1,2,NA,Homo sapiens,embryonic,89 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/3dd39bb6-2c01-4cc5-be76-206e0da5667e/,FALSE,tissue,Kidney
ENCSR913NYL,/experiments/ENCSR913NYL/,DNase-seq,DNase-seq,NA,NA,renal pelvis male embryo (108 days),renal pelvis,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF041ZKC/,/files/ENCFF660TPT/,/files/ENCFF323KSA/,/files/ENCFF099BEE/,/files/ENCFF211OUR/,/files/ENCFF009FQQ/,/files/ENCFF868OFP/,/files/ENCFF449PAL/,/files/ENCFF391IZB/,/files/ENCFF870KQC/,/files/ENCFF478YRK/,/files/ENCFF615CKI/,/files/ENCFF193LDM/,/files/ENCFF135DDT/,/files/ENCFF512OCX/,/files/ENCFF192BZX/,/files/ENCFF173CRM/,/files/ENCFF064JZR/,/files/ENCFF598HGO/,/files/ENCFF884JJI/,/files/ENCFF927QHF/,/files/ENCFF571BAF/,/files/ENCFF148GKJ/,/files/ENCFF188HWG/,/files/ENCFF643GKF/,/files/ENCFF178SVU/,/files/ENCFF772JBK/,/files/ENCFF869UEI/,/files/ENCFF194PGR/,/files/ENCFF256GTR/,/files/ENCFF660MHD/,/files/ENCFF515TIL/,/files/ENCFF135RFC/,/files/ENCFF452SZV/,/files/ENCFF597PUT/,/files/ENCFF990DCG/,/files/ENCFF847WYF/",NA,ENCBS545JWM,1,1,NA,Homo sapiens,embryonic,108 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/c2dfa309-7054-4091-8e4c-784478a19bf8/,FALSE,tissue,Kidney
ENCSR914DOH,/experiments/ENCSR914DOH/,DNase-seq,DNase-seq,NA,NA,heart female embryo (103 days),heart,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF412BJK/,/files/ENCFF887WDN/,/files/ENCFF617LBQ/,/files/ENCFF066UUI/,/files/ENCFF672HIT/,/files/ENCFF779MQG/,/files/ENCFF797KRM/,/files/ENCFF053SED/,/files/ENCFF140TEW/,/files/ENCFF853APJ/,/files/ENCFF542IZH/,/files/ENCFF947UEF/,/files/ENCFF843LKM/,/files/ENCFF866YLU/,/files/ENCFF154OPO/,/files/ENCFF537FMS/,/files/ENCFF911SHZ/,/files/ENCFF318WRL/,/files/ENCFF289MLD/,/files/ENCFF531YYM/,/files/ENCFF509UVI/,/files/ENCFF197CRC/,/files/ENCFF117ZHL/,/files/ENCFF701APS/,/files/ENCFF878MWN/,/files/ENCFF281GOQ/,/files/ENCFF271GEC/,/files/ENCFF096VYH/,/files/ENCFF594FXA/,/files/ENCFF213KVK/,/files/ENCFF793MRL/,/files/ENCFF124QRT/,/files/ENCFF914CDS/,/files/ENCFF010POE/,/files/ENCFF622ITZ/,/files/ENCFF161ZLA/,/files/ENCFF884ZPY/,/files/ENCFF846WVW/",NA,ENCBS746QTW,1,2,NA,Homo sapiens,embryonic,103 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/94b976bd-4e3b-4469-85bf-a8b46bccb320/,FALSE,tissue,Heart
ENCSR923JYH,/experiments/ENCSR923JYH/,DNase-seq,DNase-seq,NA,NA,transverse colon male adult (37 years),transverse colon,NA,"John Stamatoyannopoulos, UW",ENCODE,released,"/files/ENCFF419NAZ/,/files/ENCFF050LNV/,/files/ENCFF067LXL/,/files/ENCFF313XLO/,/files/ENCFF121AXV/,/files/ENCFF707FHL/,/files/ENCFF911YMS/,/files/ENCFF589DQR/,/files/ENCFF168UGQ/,/files/ENCFF484EYC/,/files/ENCFF582QMF/,/files/ENCFF410LKU/",/reference-epigenomes/ENCSR942MAF/,ENCBS271FVX,1,1,NA,Homo sapiens,adult,37 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/9dd8ff4c-250f-4964-afd9-280fc9691555/,FALSE,tissue,Colon
ENCSR928SYE,/experiments/ENCSR928SYE/,DNase-seq,DNase-seq,NA,NA,left renal cortex interstitium male embryo (105 days),left renal cortex interstitium,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF190LSB/,/files/ENCFF439JKX/,/files/ENCFF339GAX/,/files/ENCFF830QVW/,/files/ENCFF743BJT/,/files/ENCFF150JBX/,/files/ENCFF750GLE/,/files/ENCFF206SZY/,/files/ENCFF603PBH/,/files/ENCFF836BOC/,/files/ENCFF874CGL/,/files/ENCFF584SLG/,/files/ENCFF954SPU/,/files/ENCFF155MWH/,/files/ENCFF083MLN/,/files/ENCFF785JRW/,/files/ENCFF417LLB/,/files/ENCFF991TVK/,/files/ENCFF296PGK/,/files/ENCFF440IVY/,/files/ENCFF599GDV/,/files/ENCFF906KRB/,/files/ENCFF033GYD/,/files/ENCFF990SPG/,/files/ENCFF929NUL/,/files/ENCFF354HJA/,/files/ENCFF102MFI/,/files/ENCFF622RNC/,/files/ENCFF448ALM/,/files/ENCFF173WSF/,/files/ENCFF641XHB/,/files/ENCFF168UHZ/,/files/ENCFF638CUX/,/files/ENCFF938LUA/,/files/ENCFF088ZBY/,/files/ENCFF464IIE/,/files/ENCFF437YUF/,/files/ENCFF466MEC/,/files/ENCFF564FJS/,/files/ENCFF769UXX/,/files/ENCFF261DOW/,/files/ENCFF935VID/,/files/ENCFF522ZWY/,/files/ENCFF580YDO/",NA,ENCBS636QOC,1,8,NA,Homo sapiens,embryonic,105 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/c5023849-0103-4cce-ada0-73a50f57a7b2/,FALSE,tissue,Kidney
ENCSR930AUG,/experiments/ENCSR930AUG/,DNase-seq,DNase-seq,NA,NA,right lung female embryo (108 days),right lung,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF512ZGA/,/files/ENCFF768RIT/,/files/ENCFF586UYY/,/files/ENCFF735CET/,/files/ENCFF692LMY/,/files/ENCFF606DKF/,/files/ENCFF008ZYR/,/files/ENCFF134ZJK/,/files/ENCFF838MJC/,/files/ENCFF254TQP/,/files/ENCFF416YBE/,/files/ENCFF120FQU/,/files/ENCFF571CZV/,/files/ENCFF528FXH/,/files/ENCFF192RMW/,/files/ENCFF318BKA/,/files/ENCFF640MTK/,/files/ENCFF465GKU/,/files/ENCFF798AQM/,/files/ENCFF016DSD/,/files/ENCFF610NDG/,/files/ENCFF269DIS/,/files/ENCFF402BRO/,/files/ENCFF172WSC/,/files/ENCFF512KST/,/files/ENCFF499TWX/,/files/ENCFF698OON/,/files/ENCFF994DZN/,/files/ENCFF468OSM/,/files/ENCFF271NXL/,/files/ENCFF537ERO/,/files/ENCFF698LQU/,/files/ENCFF936QAG/,/files/ENCFF098IYT/,/files/ENCFF304MPW/,/files/ENCFF200JQS/,/files/ENCFF848HKJ/,/files/ENCFF967ENB/",NA,ENCBS917VNB,1,2,NA,Homo sapiens,embryonic,108 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/58594725-0bfd-46a7-993c-c0ffdc00665c/,FALSE,tissue,Lung
ENCSR930PDT,/experiments/ENCSR930PDT/,DNase-seq,DNase-seq,NA,NA,ovary female adult (53 years),ovary,NA,"John Stamatoyannopoulos, UW",ENCODE,released,"/files/ENCFF314MTN/,/files/ENCFF601UWN/,/files/ENCFF027GSZ/,/files/ENCFF698PCH/,/files/ENCFF328DRH/,/files/ENCFF657WKB/,/files/ENCFF652XQT/,/files/ENCFF836QEH/,/files/ENCFF778ZSF/,/files/ENCFF573PLY/,/files/ENCFF959MHS/,/files/ENCFF577LON/",/reference-epigenomes/ENCSR908IUY/,ENCBS044HUV,1,1,NA,Homo sapiens,adult,53 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/66e612bd-1bb2-4333-a859-070b39f73456/,FALSE,tissue,Ovary
ENCSR930YSB,/experiments/ENCSR930YSB/,DNase-seq,DNase-seq,NA,NA,stomach female embryo (96 days),stomach,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF500SDP/,/files/ENCFF215OHB/,/files/ENCFF749DUT/,/files/ENCFF006OQV/,/files/ENCFF444URQ/,/files/ENCFF049XQP/,/files/ENCFF117AIB/,/files/ENCFF637ZID/,/files/ENCFF238DVM/,/files/ENCFF099YPZ/,/files/ENCFF820BCZ/,/files/ENCFF340BOQ/,/files/ENCFF458PGP/,/files/ENCFF231PJM/,/files/ENCFF778KEB/,/files/ENCFF887IPF/,/files/ENCFF563PWA/,/files/ENCFF734PPZ/,/files/ENCFF673AIY/,/files/ENCFF191JBX/,/files/ENCFF549RPI/,/files/ENCFF541DTJ/,/files/ENCFF131VER/,/files/ENCFF866SEZ/,/files/ENCFF594MMQ/,/files/ENCFF218SJO/,/files/ENCFF460RDC/,/files/ENCFF460YVL/,/files/ENCFF515QAH/,/files/ENCFF567GAM/,/files/ENCFF009EYA/,/files/ENCFF679ZBQ/,/files/ENCFF776TCO/,/files/ENCFF842BNJ/,/files/ENCFF819MDU/,/files/ENCFF473AKW/,/files/ENCFF863YRT/,/files/ENCFF467SEV/",NA,ENCBS385BJQ,1,2,NA,Homo sapiens,embryonic,96 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/fddf2e81-6a17-4de2-9d6e-dc2aac68e198/,FALSE,tissue,Stomach
ENCSR931UQB,/experiments/ENCSR931UQB/,DNase-seq,DNase-seq,NA,NA,small intestine male adult (34 years),small intestine,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF402SNZ/,/files/ENCFF886BRG/,/files/ENCFF731WZI/,/files/ENCFF260SQU/,/files/ENCFF893MQY/,/files/ENCFF020BOB/,/files/ENCFF534QCZ/,/files/ENCFF519QGW/,/files/ENCFF621VDQ/,/files/ENCFF549VIX/,/files/ENCFF844XRV/,/files/ENCFF226AQS/,/files/ENCFF617UHG/,/files/ENCFF476LNW/,/files/ENCFF619LIB/,/files/ENCFF910SKB/,/files/ENCFF978ILI/,/files/ENCFF081EVO/,/files/ENCFF421CDT/",/reference-epigenomes/ENCSR561OQA/,ENCBS853LFM,1,21,NA,Homo sapiens,adult,34 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/replicates/6c502591-6c6a-4f8a-aaaf-e6b857bb363b/,/replicates/fefacb37-c4f6-4bb1-aa69-1f5c6c0af569/",FALSE,tissue,Intestine
ENCSR932DHT,/experiments/ENCSR932DHT/,DNase-seq,DNase-seq,NA,NA,renal cortex interstitium female embryo (96 days),renal cortex interstitium,NA,"John Stamatoyannopoulos, UW",Roadmap,released,"/files/ENCFF085BSE/,/files/ENCFF189UGD/,/files/ENCFF795QUJ/,/files/ENCFF423MBV/,/files/ENCFF028QVJ/,/files/ENCFF640BOK/,/files/ENCFF329NAZ/,/files/ENCFF295UQG/,/files/ENCFF816PWY/,/files/ENCFF179PVZ/,/files/ENCFF171ALU/,/files/ENCFF516MYU/,/files/ENCFF683MVV/,/files/ENCFF082QRM/,/files/ENCFF190YSI/,/files/ENCFF705CWS/,/files/ENCFF970PRR/,/files/ENCFF354YEA/,/files/ENCFF929XHF/,/files/ENCFF914YLY/,/files/ENCFF208NCC/,/files/ENCFF463OKB/,/files/ENCFF354NRC/,/files/ENCFF010ACJ/,/files/ENCFF972PYS/,/files/ENCFF701FFX/,/files/ENCFF619QCE/,/files/ENCFF762YAX/,/files/ENCFF198GDF/,/files/ENCFF091BXX/,/files/ENCFF501FJK/,/files/ENCFF842UPM/,/files/ENCFF148MIO/,/files/ENCFF092UYH/,/files/ENCFF264MZZ/,/files/ENCFF590QRH/,/files/ENCFF229GES/,/files/ENCFF849DCB/",NA,ENCBS657UUF,1,2,NA,Homo sapiens,embryonic,96 days,NA,NA,NA,NA,NA,NA,NA,NA,NA,/replicates/46b90409-4a58-47cc-9f24-64706a3bd80c/,FALSE,tissue,Kidney
